Emanuel Lasker,?,Constantine Rasis,?,1-0,25,fxe6 Nd3+
Emanuel Lasker,?,Constantine Rasis,?,1-0,26,Qxd3
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,1,e4 d6
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,2,d4 f5
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,3,Nc3 c6
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,4,Bd3 fxe4
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,5,Nxe4 Be6
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,6,Ng5 Bf7
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,7,Nxf7 Kxf7
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,8,Nf3 Nf6
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,9,Ng5+ Kg8
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,10,O-O g6
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,11,f4 h6
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,12,Ne6 Qb6
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,13,Bxg6 Nbd7
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,14,c3 d5
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,15,Qf3 c5
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,16,Qg3 Rh7
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,17,Bxh7+ Kxh7
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,18,f5 cxd4
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,19,cxd4 Ne5
Emanuel Lasker,?,Francois Cornelis Haalebos,?,1-0,20,Qxe5
Emanuel Lasker,?,J van der Kolk,?,1-0,1,e4 e6
Emanuel Lasker,?,J van der Kolk,?,1-0,2,d4 d5
Emanuel Lasker,?,J van der Kolk,?,1-0,3,Nc3 Nf6
Emanuel Lasker,?,J van der Kolk,?,1-0,4,Bg5 Be7
Emanuel Lasker,?,J van der Kolk,?,1-0,5,e5 Nfd7
Emanuel Lasker,?,J van der Kolk,?,1-0,6,h4 a6
Emanuel Lasker,?,J van der Kolk,?,1-0,7,Qg4 h5
Emanuel Lasker,?,J van der Kolk,?,1-0,8,Qg3 g6
